CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Parent,Customer Priority,customar Full Name (cc),Customer_full_name,Length of fill name,Parents_Exam,Customer_priority_Exam,Income_level_Exam,Education_catogery_exam,Birth_year_Exam
21122,MS.,JULIE,XIE,11-Apr-74,M,F,julie7@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. JULIE XIE,MS. JULIE XIE,13,No,Standard,Low,High School,1974
21674,MS.,JADA,MORRIS,21-Mar-71,M,F,jada10@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. JADA MORRIS,MS. JADA MORRIS,15,No,Standard,Low,High School,1971
21675,MS.,ADRIANA,RANA,10-Feb-71,S,F,adriana12@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. ADRIANA RANA,MS. ADRIANA RANA,16,No,Standard,Low,High School,1971
22314,MS.,BRANDY,PATEL,15-Nov-71,M,F,brandy21@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. BRANDY PATEL,MS. BRANDY PATEL,16,No,Standard,Low,High School,1971
22538,MS.,BIANCA,WANG,10-Jan-73,S,F,bianca1@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. BIANCA WANG,MS. BIANCA WANG,15,No,Standard,Low,High School,1973
22700,MS.,GINA,SERRANO,07-Jun-75,M,F,gina17@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. GINA SERRANO,MS. GINA SERRANO,16,No,Standard,Low,High School,1975
22708,MS.,ANNE,RUIZ,01-Jun-74,S,F,anne3@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. ANNE RUIZ,MS. ANNE RUIZ,13,No,Standard,Low,High School,1974
23440,MS.,NANCY,SAI,03-Feb-73,S,F,nancy9@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. NANCY SAI,MS. NANCY SAI,13,No,Standard,Low,High School,1973
23754,MS.,CASSIE,GOEL,13-Feb-72,S,F,cassie18@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. CASSIE GOEL,MS. CASSIE GOEL,15,No,Standard,Low,High School,1972
23767,MS.,ARIANNA,BENNETT,26-Jul-71,S,F,arianna1@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. ARIANNA BENNETT,MS. ARIANNA BENNETT,19,No,Standard,Low,High School,1971
23769,MS.,NATASHA,DOMINGUEZ,04-Jan-71,S,F,natasha12@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. NATASHA DOMINGUEZ,MS. NATASHA DOMINGUEZ,21,No,Standard,Low,High School,1971
23935,MS.,ALEXIS,BARNES,23-Apr-76,S,F,alexis25@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. ALEXIS BARNES,MS. ALEXIS BARNES,17,No,Standard,Low,High School,1976
23951,MS.,LINDSAY,BECKER,19-Aug-75,S,F,lindsay20@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. LINDSAY BECKER,MS. LINDSAY BECKER,18,No,Standard,Low,High School,1975
23962,MS.,SANDRA,YANG,16-Nov-73,M,F,sandra11@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. SANDRA YANG,MS. SANDRA YANG,15,No,Standard,Low,High School,1973
24130,MS.,TANYA,NAVARRO,03-Jan-74,M,F,tanya6@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. TANYA NAVARRO,MS. TANYA NAVARRO,17,No,Standard,Low,High School,1974
25310,MS.,JANELLE,KAPOOR,12-Oct-71,S,F,janelle1@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. JANELLE KAPOOR,MS. JANELLE KAPOOR,18,No,Standard,Low,High School,1971
25516,MS.,CHERYL,HERNANDEZ,26-Aug-75,S,F,cheryl5@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. CHERYL HERNANDEZ,MS. CHERYL HERNANDEZ,20,No,Standard,Low,High School,1975
25672,MS.,JANELLE,SUBRAM,13-Apr-75,S,F,janelle10@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. JANELLE SUBRAM,MS. JANELLE SUBRAM,18,No,Standard,Low,High School,1975
25682,MS.,CHERYL,RAMOS,26-Nov-73,M,F,cheryl20@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. CHERYL RAMOS,MS. CHERYL RAMOS,16,No,Standard,Low,High School,1973
26216,MS.,EBONY,SUBRAM,21-Aug-72,M,F,ebony13@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. EBONY SUBRAM,MS. EBONY SUBRAM,16,No,Standard,Low,High School,1972
26881,MS.,REGINA,FERNANDEZ,11-Feb-75,M,F,regina15@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. REGINA FERNANDEZ,MS. REGINA FERNANDEZ,20,No,Standard,Low,High School,1975
26887,MS.,JANELLE,RODRIGUEZ,23-Nov-74,M,F,janelle16@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. JANELLE RODRIGUEZ,MS. JANELLE RODRIGUEZ,21,No,Standard,Low,High School,1974
26894,MS.,LINDSEY,GOEL,26-Feb-73,S,F,lindsey19@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. LINDSEY GOEL,MS. LINDSEY GOEL,16,No,Standard,Low,High School,1973
26970,MS.,KARA,RAI,03-Nov-73,S,F,kara15@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. KARA RAI,MS. KARA RAI,12,No,Standard,Low,High School,1973
26981,MS.,AUDREY,SUAREZ,21-Aug-72,S,F,audrey21@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. AUDREY SUAREZ,MS. AUDREY SUAREZ,17,No,Standard,Low,High School,1972
27000,MS.,BRANDI,DOMINGUEZ,21-Jun-71,S,F,brandi12@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. BRANDI DOMINGUEZ,MS. BRANDI DOMINGUEZ,20,No,Standard,Low,High School,1971
27001,MS.,CARLA,KAPOOR,08-Apr-71,M,F,carla4@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. CARLA KAPOOR,MS. CARLA KAPOOR,16,No,Standard,Low,High School,1971
27172,MS.,JESSIE,NAVARRO,09-Aug-71,S,F,jessie24@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. JESSIE NAVARRO,MS. JESSIE NAVARRO,18,No,Standard,Low,High School,1971
27173,MS.,SUZANNE,YE,25-Dec-71,M,F,suzanne11@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. SUZANNE YE,MS. SUZANNE YE,14,No,Standard,Low,High School,1971
28448,MS.,KATHERINE,CAMPBELL,11-May-73,M,F,katherine55@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. KATHERINE CAMPBELL,MS. KATHERINE CAMPBELL,22,No,Standard,Low,High School,1973
28539,MS.,BARBARA,ZHOU,05-Aug-73,S,F,barbara18@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. BARBARA ZHOU,MS. BARBARA ZHOU,16,No,Standard,Low,High School,1973
28748,MS.,KELLY,WASHINGTON,05-Oct-71,S,F,kelly18@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. KELLY WASHINGTON,MS. KELLY WASHINGTON,20,No,Standard,Low,High School,1971
29406,MS.,MELISSA,WARD,25-Sep-76,M,F,melissa34@adventure-works.com,10000,0,Partial High School,Manual,N,No,Standard,MS. MELISSA WARD,MS. MELISSA WARD,16,No,Standard,Low,High School,1976
29417,MS.,KELLIE,VAZQUEZ,02-Mar-75,M,F,kellie13@adventure-works.com,10000,0,Partial High School,Manual,Y,No,Standard,MS. KELLIE VAZQUEZ,MS. KELLIE VAZQUEZ,18,No,Standard,Low,High School,1975
11482,MS.,ADRIENNE,TORRES,19-Jul-72,S,F,adrienne8@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. ADRIENNE TORRES,MS. ADRIENNE TORRES,19,No,Standard,Low,High School,1972
12387,MS.,MEREDITH,VAZQUEZ,27-Dec-72,S,F,meredith38@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. MEREDITH VAZQUEZ,MS. MEREDITH VAZQUEZ,20,No,Standard,Low,High School,1972
12388,MS.,CASEY,KUMAR,19-Jul-72,S,F,casey8@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. CASEY KUMAR,MS. CASEY KUMAR,15,No,Standard,Low,High School,1972
12396,MS.,SUSAN,YANG,14-Apr-71,S,F,susan14@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. SUSAN YANG,MS. SUSAN YANG,14,No,Standard,Low,High School,1971
12730,MS.,KARLA,BECKER,16-Oct-78,S,F,karla21@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. KARLA BECKER,MS. KARLA BECKER,16,No,Standard,Low,High School,1978
12740,MS.,KATHRYN,GOEL,27-Nov-72,S,F,kathryn17@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. KATHRYN GOEL,MS. KATHRYN GOEL,16,No,Standard,Low,High School,1972
12748,MS.,GRACE,BELL,11-Aug-71,S,F,grace30@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. GRACE BELL,MS. GRACE BELL,14,No,Standard,Low,High School,1971
13677,MS.,BRIAN,ALBRECHT,28-Mar-78,S,F,brian35@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. BRIAN ALBRECHT,MS. BRIAN ALBRECHT,18,No,Standard,Low,High School,1978
13683,MS.,SHEILA,TORRES,03-Dec-73,S,F,sheila12@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. SHEILA TORRES,MS. SHEILA TORRES,17,No,Standard,Low,High School,1973
13694,MS.,SAVANNAH,GRAY,14-Dec-71,S,F,savannah4@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. SAVANNAH GRAY,MS. SAVANNAH GRAY,17,No,Standard,Low,High School,1971
14694,MS.,HALEY,PARKER,28-Mar-73,S,F,haley47@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. HALEY PARKER,MS. HALEY PARKER,16,No,Standard,Low,High School,1973
14710,MS.,LISA,MA,24-Feb-71,S,F,lisa19@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. LISA MA,MS. LISA MA,11,No,Standard,Low,High School,1971
14711,MS.,DEBORAH,XU,01-Nov-71,S,F,deborah9@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. DEBORAH XU,MS. DEBORAH XU,14,No,Standard,Low,High School,1971
15611,MS.,MICHELE,PATEL,11-Aug-78,S,F,michele58@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. MICHELE PATEL,MS. MICHELE PATEL,17,No,Standard,Low,High School,1978
15613,MS.,MELINDA,MORENO,15-Sep-78,S,F,melinda3@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. MELINDA MORENO,MS. MELINDA MORENO,18,No,Standard,Low,High School,1978
15615,MS.,ERIKA,ALVAREZ,16-Aug-73,S,F,erika4@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. ERIKA ALVAREZ,MS. ERIKA ALVAREZ,17,No,Standard,Low,High School,1973
15616,MS.,JANET,ALONSO,18-May-73,S,F,janet13@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. JANET ALONSO,MS. JANET ALONSO,16,No,Standard,Low,High School,1973
15617,MS.,DAWN,CHANDE,06-Aug-73,S,F,dawn39@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. DAWN CHANDE,MS. DAWN CHANDE,15,No,Standard,Low,High School,1973
15635,MS.,SHEILA,MARTIN,24-Aug-71,S,F,sheila0@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. SHEILA MARTIN,MS. SHEILA MARTIN,17,No,Standard,Low,High School,1971
16191,MS.,MARGARET,ZENG,18-Mar-78,S,F,margaret27@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. MARGARET ZENG,MS. MARGARET ZENG,17,No,Standard,Low,High School,1978
16192,MS.,MARIE,LOPEZ,04-Jun-78,S,F,marie18@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. MARIE LOPEZ,MS. MARIE LOPEZ,15,No,Standard,Low,High School,1978
16194,MS.,KATIE,DENG,16-Sep-73,S,F,katie4@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. KATIE DENG,MS. KATIE DENG,14,No,Standard,Low,High School,1973
16195,MS.,ABBY,PEREZ,12-Apr-73,M,F,abby18@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. ABBY PEREZ,MS. ABBY PEREZ,14,No,Standard,Low,High School,1973
17097,MS.,DEANNA,KAPOOR,06-Feb-72,S,F,deanna4@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. DEANNA KAPOOR,MS. DEANNA KAPOOR,17,No,Standard,Low,High School,1972
17109,MS.,SYDNEY,WILSON,20-May-71,S,F,sydney71@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. SYDNEY WILSON,MS. SYDNEY WILSON,17,No,Standard,Low,High School,1971
17110,MS.,MEREDITH,GARCIA,04-Nov-71,S,F,meredith14@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. MEREDITH GARCIA,MS. MEREDITH GARCIA,19,No,Standard,Low,High School,1971
17644,MS.,REBECCA,ADAMS,11-Sep-71,S,F,rebecca17@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. REBECCA ADAMS,MS. REBECCA ADAMS,17,No,Standard,Low,High School,1971
17646,MS.,LEAH,XU,27-Apr-71,S,F,leah9@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. LEAH XU,MS. LEAH XU,11,No,Standard,Low,High School,1971
18634,MS.,VERONICA,ARUN,14-Dec-71,S,F,veronica7@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. VERONICA ARUN,MS. VERONICA ARUN,17,No,Standard,Low,High School,1971
19174,MS.,KATELYN,HOWARD,03-Dec-73,S,F,katelyn10@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. KATELYN HOWARD,MS. KATELYN HOWARD,18,No,Standard,Low,High School,1973
19189,MS.,MORGAN,PRICE,12-Mar-71,S,F,morgan70@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. MORGAN PRICE,MS. MORGAN PRICE,16,No,Standard,Low,High School,1971
19523,MS.,BRITTNEY,HOLT,23-Feb-78,S,F,brittney4@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. BRITTNEY HOLT,MS. BRITTNEY HOLT,17,No,Standard,Low,High School,1978
19524,MS.,DENISE,MALHOTRA,03-Feb-78,S,F,denise7@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. DENISE MALHOTRA,MS. DENISE MALHOTRA,19,No,Standard,Low,High School,1978
20044,MS.,JILLIAN,RANA,25-Apr-73,S,F,jillian12@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. JILLIAN RANA,MS. JILLIAN RANA,16,No,Standard,Low,High School,1973
20048,MS.,VIRGINIA,SRINI,05-Jul-72,S,F,virginia10@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. VIRGINIA SRINI,MS. VIRGINIA SRINI,18,No,Standard,Low,High School,1972
20050,MS.,ADRIANA,PRASAD,02-Mar-72,S,F,adriana10@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. ADRIANA PRASAD,MS. ADRIANA PRASAD,18,No,Standard,Low,High School,1972
20059,MS.,MADISON,WASHINGTON,06-Jan-71,M,F,madison25@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. MADISON WASHINGTON,MS. MADISON WASHINGTON,22,No,Standard,Low,High School,1971
20060,MS.,KAYLA,JACKSON,08-Oct-71,S,F,kayla12@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. KAYLA JACKSON,MS. KAYLA JACKSON,17,No,Standard,Low,High School,1971
20061,MS.,SHARON,NATH,27-Sep-71,S,F,sharon24@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. SHARON NATH,MS. SHARON NATH,15,No,Standard,Low,High School,1971
20179,MS.,DENISE,PATEL,03-Oct-78,S,F,denise5@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. DENISE PATEL,MS. DENISE PATEL,16,No,Standard,Low,High School,1978
20720,MS.,REGINA,SUBRAM,04-Jul-72,S,F,regina12@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. REGINA SUBRAM,MS. REGINA SUBRAM,17,No,Standard,Low,High School,1972
20726,MS.,BETH,ROMERO,18-Aug-71,S,F,beth11@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. BETH ROMERO,MS. BETH ROMERO,15,No,Standard,Low,High School,1971
22870,MS.,BARBARA,CHEN,15-Nov-78,S,F,barbara12@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. BARBARA CHEN,MS. BARBARA CHEN,16,No,Standard,Low,High School,1978
23218,MS.,ALISHA,GAO,25-May-78,S,F,alisha15@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. ALISHA GAO,MS. ALISHA GAO,14,No,Standard,Low,High School,1978
23219,MS.,ALYSSA,WEST,26-Jan-74,S,F,alyssa59@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. ALYSSA WEST,MS. ALYSSA WEST,15,No,Standard,Low,High School,1974
23222,MS.,KRISTEN,WU,24-Mar-73,S,F,kristen6@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. KRISTEN WU,MS. KRISTEN WU,14,No,Standard,Low,High School,1973
23227,MS.,ANNE,ALONSO,23-Dec-72,S,F,anne9@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. ANNE ALONSO,MS. ANNE ALONSO,15,No,Standard,Low,High School,1972
23230,MS.,MYA,FOSTER,03-Mar-71,S,F,mya16@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. MYA FOSTER,MS. MYA FOSTER,14,No,Standard,Low,High School,1971
23749,MS.,BRANDI,ASHE,10-May-78,S,F,brandi5@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. BRANDI ASHE,MS. BRANDI ASHE,15,No,Standard,Low,High School,1978
24696,MS.,TASHA,XIE,26-Oct-78,S,F,tasha3@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. TASHA XIE,MS. TASHA XIE,13,No,Standard,Low,High School,1978
24705,MS.,DANIEL,SHIMSHONI,18-Mar-72,S,F,daniel1@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. DANIEL SHIMSHONI,MS. DANIEL SHIMSHONI,20,No,Standard,Low,High School,1972
24706,MS.,VIRGINIA,RANA,08-Feb-72,S,F,virginia13@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. VIRGINIA RANA,MS. VIRGINIA RANA,17,No,Standard,Low,High School,1972
25308,MS.,LINDSEY,TANG,13-Feb-72,S,F,lindsey4@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. LINDSEY TANG,MS. LINDSEY TANG,16,No,Standard,Low,High School,1972
25309,MS.,KAREN,ZHOU,26-May-72,S,F,karen18@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. KAREN ZHOU,MS. KAREN ZHOU,14,No,Standard,Low,High School,1972
26221,MS.,KARI,CHAPMAN,06-Nov-72,S,F,kari4@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. KARI CHAPMAN,MS. KARI CHAPMAN,16,No,Standard,Low,High School,1972
26222,MS.,CAROLYN,MADAN,02-Aug-72,S,F,carolyn7@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. CAROLYN MADAN,MS. CAROLYN MADAN,17,No,Standard,Low,High School,1972
26229,MS.,CARA,YE,28-Apr-71,S,F,cara6@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. CARA YE,MS. CARA YE,11,No,Standard,Low,High School,1971
26230,MS.,NATASHA,RAMOS,01-Nov-71,S,F,natasha17@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. NATASHA RAMOS,MS. NATASHA RAMOS,17,No,Standard,Low,High School,1971
27005,MS.,SUSAN,LIN,17-Feb-71,S,F,susan17@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. SUSAN LIN,MS. SUSAN LIN,13,No,Standard,Low,High School,1971
27160,MS.,BRANDI,VAZQUEZ,18-Jan-78,M,F,brandi14@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. BRANDI VAZQUEZ,MS. BRANDI VAZQUEZ,18,No,Standard,Low,High School,1978
27166,MS.,TRISHA,YE,10-Jul-73,S,F,trisha4@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. TRISHA YE,MS. TRISHA YE,13,No,Standard,Low,High School,1973
27171,MS.,KRISTI,GILL,17-Oct-72,S,F,kristi9@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. KRISTI GILL,MS. KRISTI GILL,15,No,Standard,Low,High School,1972
28560,MS.,PEGGY,SMITH,06-Apr-72,S,F,peggy1@adventure-works.com,30000,0,High School,Manual,Y,No,Standard,MS. PEGGY SMITH,MS. PEGGY SMITH,15,No,Standard,Low,High School,1972
28735,MS.,KIMBERLY,MORGAN,06-Oct-73,S,F,kimberly23@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. KIMBERLY MORGAN,MS. KIMBERLY MORGAN,19,No,Standard,Low,High School,1973
28736,MS.,PAULA,NAVARRO,23-Apr-73,S,F,paula13@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. PAULA NAVARRO,MS. PAULA NAVARRO,17,No,Standard,Low,High School,1973
28739,MS.,MYA,PERRY,22-Mar-73,S,F,mya10@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. MYA PERRY,MS. MYA PERRY,13,No,Standard,Low,High School,1973
28744,MS.,JENNY,XU,05-Jul-72,S,F,jenny28@adventure-works.com,30000,0,High School,Manual,N,No,Standard,MS. JENNY XU,MS. JENNY XU,12,No,Standard,Low,High School,1972
11366,MS.,VIRGINIA,PATEL,25-Oct-79,M,F,virginia4@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. VIRGINIA PATEL,MS. VIRGINIA PATEL,18,No,Standard,Low,Undergraduate,1979
11369,MS.,ASHLEE,TANG,04-Aug-78,M,F,ashlee11@adventure-works.com,20000,0,Bachelors,Clerical,N,No,Standard,MS. ASHLEE TANG,MS. ASHLEE TANG,15,No,Standard,Low,Undergraduate,1978
11370,MS.,ALICIA,XU,01-Apr-78,M,F,alicia3@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. ALICIA XU,MS. ALICIA XU,13,No,Standard,Low,Undergraduate,1978
11371,MS.,LACEY,JAI,27-May-78,M,F,lacey1@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. LACEY JAI,MS. LACEY JAI,13,No,Standard,Low,Undergraduate,1978
11372,MS.,WENDY,ROMERO,15-May-78,S,F,wendy8@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. WENDY ROMERO,MS. WENDY ROMERO,16,No,Standard,Low,Undergraduate,1978
12244,MS.,AMY,HUANG,22-Nov-80,M,F,amy13@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. AMY HUANG,MS. AMY HUANG,13,No,Standard,Low,Undergraduate,1980
12247,MS.,BRANDY,RAMAN,18-Oct-79,S,F,brandy8@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. BRANDY RAMAN,MS. BRANDY RAMAN,16,No,Standard,Low,Undergraduate,1979
13524,MS.,CHERYL,BLANCO,11-Aug-78,M,F,cheryl18@adventure-works.com,20000,0,Bachelors,Clerical,N,No,Standard,MS. CHERYL BLANCO,MS. CHERYL BLANCO,17,No,Standard,Low,Undergraduate,1978
13525,MS.,CASSANDRA,VAN,09-Feb-78,M,F,cassandra4@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. CASSANDRA VAN,MS. CASSANDRA VAN,17,No,Standard,Low,Undergraduate,1978
13526,MS.,KRYSTAL,LIU,24-Jul-78,M,F,krystal4@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. KRYSTAL LIU,MS. KRYSTAL LIU,15,No,Standard,Low,Undergraduate,1978
14129,MS.,MONICA,MARTINEZ,18-Oct-79,M,F,monica17@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. MONICA MARTINEZ,MS. MONICA MARTINEZ,19,No,Standard,Low,Undergraduate,1979
14130,MS.,REBEKAH,SERRANO,14-Mar-79,M,F,rebekah36@adventure-works.com,20000,0,Bachelors,Clerical,N,No,Standard,MS. REBEKAH SERRANO,MS. REBEKAH SERRANO,19,No,Standard,Low,Undergraduate,1979
15647,MS.,DAWN,HE,20-Nov-78,M,F,dawn20@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. DAWN HE,MS. DAWN HE,11,No,Standard,Low,Undergraduate,1978
16523,MS.,SANDRA,HUANG,11-Jan-79,M,F,sandra12@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. SANDRA HUANG,MS. SANDRA HUANG,16,No,Standard,Low,Undergraduate,1979
16525,MS.,MARTHA,LIANG,25-May-78,M,F,martha16@adventure-works.com,20000,0,Bachelors,Clerical,N,No,Standard,MS. MARTHA LIANG,MS. MARTHA LIANG,16,No,Standard,Low,Undergraduate,1978
16528,MS.,DOMINIQUE,GARCIA,25-Aug-78,S,F,dominique12@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. DOMINIQUE GARCIA,MS. DOMINIQUE GARCIA,20,No,Standard,Low,Undergraduate,1978
17734,MS.,LEAH,SUN,03-Jul-78,M,F,leah10@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. LEAH SUN,MS. LEAH SUN,12,No,Standard,Low,Undergraduate,1978
17917,MS.,CRISTINA,RAJE,10-Nov-78,S,F,cristina12@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. CRISTINA RAJE,MS. CRISTINA RAJE,17,No,Standard,Low,Undergraduate,1978
17918,MS.,SUZANNE,ZENG,12-Oct-78,M,F,suzanne23@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. SUZANNE ZENG,MS. SUZANNE ZENG,16,No,Standard,Low,Undergraduate,1978
17921,MS.,KAREN,LI,24-Apr-78,M,F,karen12@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. KAREN LI,MS. KAREN LI,12,No,Standard,Low,Undergraduate,1978
17926,MS.,CAROLYN,RAMOS,04-Nov-77,M,F,carolyn38@adventure-works.com,20000,0,Bachelors,Clerical,N,No,Standard,MS. CAROLYN RAMOS,MS. CAROLYN RAMOS,17,No,Standard,Low,Undergraduate,1977
20820,MS.,KATHLEEN,RUBIO,14-Jun-79,M,F,kathleen20@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. KATHLEEN RUBIO,MS. KATHLEEN RUBIO,18,No,Standard,Low,Undergraduate,1979
20985,MS.,AUTUMN,LIU,17-Jan-80,M,F,autumn4@adventure-works.com,20000,0,Bachelors,Clerical,Y,No,Standard,MS. AUTUMN LIU,MS. AUTUMN LIU,14,No,Standard,Low,Undergraduate,1980
20994,MS.,AUTUMN,MA,23-Oct-79,M,F,autumn15@adventure-works.com,20000,0,Bachelors,Clerical,N,No,Standard,MS. AUTUMN MA,MS. AUTUMN MA,13,No,Standard,Low,Undergraduate,1979
